NM_006746	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	10119
NM_002693	POLG	33.9977	12.2217	5e-05	0.000150478	yes	-21.776	14956
NM_004041	ARRB1	0.59874	0.4332	1	1	no	-0.16554	1566
NM_003204	NFE2L1	22.8366	8.34856	5e-05	0.000150478	yes	-14.48804	16250
NM_020251	ARRB1	0.59874	0.4332	1	1	no	-0.16554	22054
NM_001012643	MYPOP	3.02794	1.09535	0.0112	0.020852	yes	-1.93259	23041
NM_001128849	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	-38.954	23958
NM_001126131	POLG	33.9977	12.2217	5e-05	0.000150478	yes	-21.776	25148
NM_012451	SYNGR4	0	0.107985	1	1	no	0.107985	25166
NM_001128844	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	-38.954	255
NM_001040715	KIAA0895L	4.6861	1.26556	5e-05	0.000150478	yes	-3.42054	26567
NM_001244584	C7orf55-LUC7L2	89.4686	50.6175	5e-05	0.000150478	yes	-38.8511	32080
NM_032223	PCNXL3	13.5613	3.9731	5e-05	0.000150478	yes	-9.5882	32328
NM_001276479	LONP1	61.8808	15.6307	5e-05	0.000150478	yes	-46.2501	37712
NM_001304	CPD	10.0484	4.88022	5e-05	0.000150478	yes	-5.16818	3782
NM_001271043	NFIX	2.61593	1.95602	0.05095	0.0817629	no	-0.65991	39359
NM_001037540	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	40404
NM_001037536	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	40405
NM_001037535	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	40406
NM_197964	C7orf55	89.4686	50.6175	5e-05	0.000150478	yes	-38.8511	4099
NM_001284278	PITPNB	34.1205	14.7493	5e-05	0.000150478	yes	-19.3712	42549
NM_003214	TEAD3	6.80439	22.9424	5e-05	0.000150478	yes	16.13801	6001
NM_003072	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	-38.954	6541
NM_004542	NDUFA3	51.9344	19.225	0.0008	0.00189962	yes	-32.7094	10020
NM_012399	PITPNB	34.1205	14.7493	5e-05	0.000150478	yes	-19.3712	10728
NM_181641	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	11
NM_007279	U2AF2	66.6794	22.1769	5e-05	0.000150478	yes	-44.5025	11011
NM_000437	PAFAH2	8.89257	4.05657	5e-05	0.000150478	yes	-4.836	1136
NM_016275	SELT	4.82669	4.84838	0.96745	0.967706	no	0.0216899999999995	11551
NM_181640	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	12
NM_016951	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	12693
NM_001199173	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	-3.93912	12720
NM_175876	EXOC8	27.4966	3.50996	5e-05	0.000150478	yes	-23.98664	13033
NR_015433	LOC93622	23.4959	3.29814	5e-05	0.000150478	yes	-20.19776	13098
NM_001077498	FAM222B	21.7648	11.3975	0.00045	0.00109034	yes	-10.3673	13466
NM_001143757	LRRC27	8.64755	5.06891	5e-05	0.000150478	yes	-3.57864	13760
NM_024334	TMEM43	18.1392	8.07852	5e-05	0.000150478	yes	-10.06068	13815
NM_001167606	RAB35	19.7337	9.46003	5e-05	0.000150478	yes	-10.27367	14052
NM_032018	SPRTN	11.6202	4.87767	5e-05	0.000150478	yes	-6.74253	14102
NM_130771	OSCAR	1.67993	1.41797	1	1	no	-0.26196	14435
NM_144636	CHCHD4	10.8428	1.02322	0.0003	0.000736379	yes	-9.81958	14608
NM_001199175	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	-3.93912	16148
NM_014062	NOB1	17.76	4.20892	5e-05	0.000150478	yes	-13.55108	16884
NM_001145158	HBS1L	284.62	292.678	0.8719	0.879758	no	8.05799999999999	17043
NM_001278369	RHOH	0.719191	0.89323	1	1	no	0.174039	17123
NM_206818	OSCAR	1.67993	1.41797	1	1	no	-0.26196	17454
NM_007099	ACP1	26.8237	4.66453	5e-05	0.000150478	yes	-22.15917	17666
NM_001244585	LUC7L2	89.4686	50.6175	5e-05	0.000150478	yes	-38.8511	18172
NM_004793	LONP1	61.8808	15.6307	5e-05	0.000150478	yes	-46.2501	18195
NM_001272044	RPS6KB1	32.1452	12.5252	5e-05	0.000150478	yes	-19.62	1836
NM_033415	ARMC6	46.4735	14.5369	5e-05	0.000150478	yes	-31.9366	18370
NM_182547	TMED4	16.6282	3.79441	5e-05	0.000150478	yes	-12.83379	18406
NM_006861	RAB35	19.7337	9.46003	5e-05	0.000150478	yes	-10.27367	18782
NM_014915	ANKRD26	12.8686	13.7628	0.4712	0.494471	no	0.8942	18786
NM_001199174	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	-3.93912	18980
NM_000629	IFNAR1	6.61156	3.94936	5e-05	0.000150478	yes	-2.6622	19017
NR_003714	POM121L9P	0.181276	0.0874886	1	1	no	-0.0937874	20104
NM_001161465	JMJD4	16.7957	3.36742	5e-05	0.000150478	yes	-13.42828	20310
NM_001202509	CKLF-CMTM1	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	20397
NM_015475	FAM98A	17.1739	5.01426	5e-05	0.000150478	yes	-12.15964	20455
NM_001134420	CDC7	60.8913	11.8856	5e-05	0.000150478	yes	-49.0057	20519
NM_030626	LRRC27	8.64755	5.06891	5e-05	0.000150478	yes	-3.57864	21689
NM_001142936	DAGLB	45.8054	27.8084	5e-05	0.000150478	yes	-17.997	21846
NR_027413	LINC00910	19.4242	12.3509	5e-05	0.000150478	yes	-7.0733	22007
NR_027412	LINC00910	19.4242	12.3509	5e-05	0.000150478	yes	-7.0733	22013
NM_001012478	U2AF2	66.6794	22.1769	5e-05	0.000150478	yes	-44.5025	22126
NM_139179	DAGLB	45.8054	27.8084	5e-05	0.000150478	yes	-17.997	22356
NM_012207	HNRNPH3	89.4907	29.6011	5e-05	0.000150478	yes	-59.8896	22384
NM_001193613	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	-8.62992	2258
NM_001193612	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	-8.62992	2259
NM_001193611	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	-8.62992	2260
NM_001033561	PHF12	22.3041	7.27979	5e-05	0.000150478	yes	-15.02431	22635
NM_001145527	EHMT1	38.104	9.74304	5e-05	0.000150478	yes	-28.36096	22830
NM_152361	EID2B	15.4498	4.65084	5e-05	0.000150478	yes	-10.79896	23626
NM_182749	N6AMT1	6.51777	2.55488	0.0038	0.00746038	yes	-3.96289	23873
NM_003161	RPS6KB1	32.1452	12.5252	5e-05	0.000150478	yes	-19.62	2408
NM_001282349	OSCAR	1.67993	1.41797	1	1	no	-0.26196	2450
NM_001256053	ANKRD26	12.8686	13.7628	0.4712	0.494471	no	0.8942	24582
NM_003503	CDC7	60.8913	11.8856	5e-05	0.000150478	yes	-49.0057	24924
NM_024516	PAGR1	5.8623	4.91155	0.1447	0.196603	no	-0.95075	25257
NM_001145207	HBS1L	284.62	292.678	0.8719	0.879758	no	8.05799999999999	25321
NM_001257965	CRB1	0.150558	0.157428	1	1	no	0.00687000000000001	25399
NM_024757	EHMT1	38.104	9.74304	5e-05	0.000150478	yes	-28.36096	25463
NM_002697	POU2F1	16.7075	11.5019	5e-05	0.000150478	yes	-5.2056	26339
NM_002689	POLA2	44.0663	9.8856	5e-05	0.000150478	yes	-34.1807	26846
NM_001204098	CKLF-CMTM1	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	28122
NM_001193610	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	-8.62992	28563
NM_001193609	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	-8.62992	28564
NM_004300	ACP1	26.8237	4.66453	5e-05	0.000150478	yes	-22.15917	28865
NM_023007	JMJD4	16.7957	3.36742	5e-05	0.000150478	yes	-13.42828	28889
NM_152644	FAM24B	2.75292	1.99528	1	1	no	-0.75764	28930
NM_012117	CBX5	14.0639	8.33664	0.33425	0.358729	no	-5.72726	29391
NM_001017392	SUGP2	35.862	9.87795	5e-05	0.000150478	yes	-25.98405	29672
NM_133169	OSCAR	1.67993	1.41797	1	1	no	-0.26196	30037
NM_133168	OSCAR	1.67993	1.41797	1	1	no	-0.26196	30039
NM_021644	HNRNPH3	89.4907	29.6011	5e-05	0.000150478	yes	-59.8896	30370
NM_032361	THOC3	3.7781	0.690826	0.0176	0.0314362	yes	-3.087274	30619
NM_001012241	MSL1	6.15011	2.43044	5e-05	0.000150478	yes	-3.71967	30762
NM_018273	TMEM143	1.24597	0.558214	1	1	no	-0.687756	30922
NM_002911	UPF1	90.9979	16.6883	5e-05	0.000150478	yes	-74.3096	31484
NM_006620	HBS1L	284.62	292.678	0.8719	0.879758	no	8.05799999999999	32009
NM_022372	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	-3.93912	32521
NM_014884	SUGP2	35.862	9.87795	5e-05	0.000150478	yes	-25.98405	32714
NM_001135110	DNAJA3	35.355	14.1395	5e-05	0.000150478	yes	-21.2155	3281
NM_016265	ZNF12	21.9572	2.55472	5e-05	0.000150478	yes	-19.40248	32813
NM_001143759	LRRC27	8.64755	5.06891	5e-05	0.000150478	yes	-3.57864	33194
NM_001143758	LRRC27	8.64755	5.06891	5e-05	0.000150478	yes	-3.57864	33195
NR_026963	TTC28-AS1	6.02738	2.86641	0.0059	0.0113509	yes	-3.16097	34016
NR_027293	BMS1P20	21.3706	6.50776	5e-05	0.000150478	yes	-14.86284	34548
NM_013240	N6AMT1	6.51777	2.55488	0.0038	0.00746038	yes	-3.96289	34991
NM_016326	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	35729
NM_018182	FAM222B	21.7648	11.3975	0.00045	0.00109034	yes	-10.3673	35764
NM_006530	YEATS4	7.9571	1.8163	0.00045	0.00109034	yes	-6.1408	35875
NM_001243732	RARG	0.155297	0.487797	1	1	no	0.3325	35935
NM_001276480	LONP1	61.8808	15.6307	5e-05	0.000150478	yes	-46.2501	36070
NM_020889	PHF12	22.3041	7.27979	5e-05	0.000150478	yes	-15.02431	36336
NM_013388	PREB	5.29288	1.92599	0.0003	0.000736379	yes	-3.36689	36348
NM_001272042	RPS6KB1	32.1452	12.5252	5e-05	0.000150478	yes	-19.62	36548
NM_016261	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	-8.62992	37122
NM_024942	C10orf88	3.4721	1.43135	0.0001	0.000296499	yes	-2.04075	37228
NM_001272043	RPS6KB1	32.1452	12.5252	5e-05	0.000150478	yes	-19.62	37563
NM_001277074	CCDC12	67.6821	24.2747	5e-05	0.000150478	yes	-43.4074	37723
NM_015321	CRTC1	28.6724	6.44821	5e-05	0.000150478	yes	-22.22419	3841
NM_199166	ALAS1	7.96427	2.84975	5e-05	0.000150478	yes	-5.11452	3913
NM_001261462	SPRTN	11.6202	4.87767	5e-05	0.000150478	yes	-6.74253	39332
NM_001271044	NFIX	2.61593	1.95602	0.05095	0.0817629	no	-0.65991	39358
NM_000688	ALAS1	7.96427	2.84975	5e-05	0.000150478	yes	-5.11452	3964
NM_001042728	RARG	0.155297	0.487797	1	1	no	0.3325	39664
NM_001010984	SPRTN	0	1.1581	1	1	no	1.1581	39883
NM_001097615	POLR2J3	4.56234	2.14192	0.00565	0.0108905	yes	-2.42042	39964
NM_001040649	ACP1	26.8237	4.66453	5e-05	0.000150478	yes	-22.15917	40293
NM_001040138	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	40473
NM_005520	HNRNPH1	221.189	71.8603	5e-05	0.000150478	yes	-149.3287	40522
NM_015474	SAMHD1	8.53495	3.32199	5e-05	0.000150478	yes	-5.21296	40930
NM_001243925	MAPKAPK3	7.09606	1.49528	5e-05	0.000150478	yes	-5.60078	41039
NM_001282350	OSCAR	1.67993	1.41797	1	1	no	-0.26196	41204
NM_001013672	C17orf97	0.556577	0.375745	1	1	no	-0.180832	41939
NM_001282682	SH3YL1	1.28745	1.0635	1	1	no	-0.22395	42037
NM_021141	XRCC5	46.146	29.4972	5e-05	0.000150478	yes	-16.6488	42064
NR_026962	TTC28-AS1	6.02738	2.86641	0.0059	0.0113509	yes	-3.16097	42140
NM_001098502	CHCHD4	10.8428	1.02322	0.0003	0.000736379	yes	-9.81958	4225
NM_001024939	SLC2A11	1.88224	1.37723	1	1	no	-0.50501	42282
NM_001284277	PITPNB	34.1205	14.7493	5e-05	0.000150478	yes	-19.3712	42536
NM_001199196	ARMC6	46.4735	14.5369	5e-05	0.000150478	yes	-31.9366	4607
NM_030815	PDRG1	7.78443	1.87736	0.0008	0.00189962	yes	-5.90707	4778
NM_005147	DNAJA3	35.355	14.1395	5e-05	0.000150478	yes	-21.2155	4826
NM_006956	ZNF12	21.9572	2.55472	5e-05	0.000150478	yes	-19.40248	5059
NM_152784	CATSPERD	0.528651	9.62895	0.0001	0.000296499	yes	9.100299	5140
NM_019048	ASNSD1	18.9732	4.90189	5e-05	0.000150478	yes	-14.07131	5231
NM_001257293	HNRNPH1	221.189	71.8603	5e-05	0.000150478	yes	-149.3287	5402
NM_001271878	KHDRBS1	85.0345	22.1259	5e-05	0.000150478	yes	-62.9086	615
NM_001204099	CKLF-CMTM1	13.4423	7.14886	0.0041	0.00802372	yes	-6.29344	6242
NM_014765	TOMM20	144.767	50.5344	5e-05	0.000150478	yes	-94.2326	6515
NM_001204364	FAM24B	2.75292	1.99528	1	1	no	-0.75764	6621
NM_001198786	POU2F1	16.7075	11.5019	5e-05	0.000150478	yes	-5.2056	6898
NR_027282	LOC399815	3.24321	1.42632	0.0074	0.0140869	yes	-1.81689	720
NM_006559	KHDRBS1	85.0345	22.1259	5e-05	0.000150478	yes	-62.9086	8490
NM_032937	C9orf37	13.0815	2.15741	5e-05	0.000150478	yes	-10.92409	8733
NM_001134419	CDC7	60.8913	11.8856	5e-05	0.000150478	yes	-49.0057	9258
NM_004635	MAPKAPK3	7.09606	1.49528	5e-05	0.000150478	yes	-5.60078	9350
NM_001098482	CRTC1	28.6724	6.44821	5e-05	0.000150478	yes	-22.22419	9731
NR_003594	REXO1L2P	0	0	1	1	no	0	13022
NR_047505	HOXC-AS2	0.606647	0.585276	1	1	no	-0.021371	10895
NM_002967	SAFB	87.1623	23.9086	5e-05	0.000150478	yes	-63.2537	12221
NM_001449	FHL1	13.3731	8.12159	5e-05	0.000150478	yes	-5.25151	12972
NM_001410	MEGF8	8.71149	3.52221	5e-05	0.000150478	yes	-5.18928	13212
NM_005961	MUC6	1.23684	1.85519	1	1	no	0.61835	1381
NM_001159703	FHL1	13.3731	8.12159	5e-05	0.000150478	yes	-5.25151	157
NM_001201339	SAFB	87.1623	23.9086	5e-05	0.000150478	yes	-63.2537	15798
NM_001159702	FHL1	13.3731	8.12159	5e-05	0.000150478	yes	-5.25151	158
NM_001408	CELSR2	2.13524	12.9316	5e-05	0.000150478	yes	10.79636	16712
NM_000966	RARG	0.155297	0.487797	1	1	no	0.3325	1688
NM_001271938	MEGF8	8.71149	3.52221	5e-05	0.000150478	yes	-5.18928	17571
NM_001201340	SAFB	87.1623	23.9086	5e-05	0.000150478	yes	-63.2537	18010
