chr19	53897396	53898396	+	NM_001040185	ZNF765	17.385	4.39652	5e-05	0.000150478	yes	10082	
chr1	42921172	42922172	+	NM_024664	PPCS	5.09884	0.62782	0.0234	0.0404797	yes	10112	
chr1	65612231	65613231	+	NM_203464	AK4	7.82421	4.76559	5e-05	0.000150478	yes	10167	
chr5	146613578	146614578	+	NM_145001	STK32A	0	0.235848	1	1	no	10170	
chr6	150183633	150184633	+	NR_045126	RAET1E-AS1	0.181455	0	1	1	no	10263	
chr6	32820937	32821937	+	NM_002800	PSMB9	0	0	1	1	no	10277	
chr17	7210287	7211287	+	NM_001143761	EIF5A	116.254	23.5831	5e-05	0.000150478	yes	10338	
chr22	50945644	50946644	+	NM_014551	NCAPH2	31.8334	5.93407	5e-05	0.000150478	yes	10348	
chr8	145653946	145654946	-	NM_183057	VPS28	9.76632	3.3075	0.0001	0.000296499	yes	10426	
chr1	220862627	220863627	+	NM_024709	C1orf115	1.57804	2.34727	1	1	no	10467	
chr6	30658906	30659906	-	NM_001270709	NRM	0	0	1	1	no	1047	
chr14	105330649	105331649	+	NM_015005	CEP170B	24.4874	5.16108	5e-05	0.000150478	yes	10479	
chr6	31164536	31165536	+	NR_026791	HCG27	0	0	1	1	no	10718	
chr6	146285233	146286233	-	NM_173082	SHPRH	27.9704	18.5121	5e-05	0.000150478	yes	10734	
chr16	30546194	30547194	-	NM_023931	ZNF747	14.4458	7.33401	5e-05	0.000150478	yes	10777	
chr2	95522820	95523820	-	NR_003366	ANKRD20A8P	4.33261	2.46092	0.0145	0.0262965	yes	1087	
chr13	32888616	32889616	+	NM_000059	BRCA2	4.44501	2.26031	5e-05	0.000150478	yes	10878	
chr13	41495910	41496910	-	NR_003365	SUGT1P3	30.2981	22.5161	0.00635	0.0121643	yes	1088	
chr13	29069265	29070265	-	NM_001159920	FLT1	14.071	10.5771	0.0009	0.00212656	yes	1096	
chr1	31538564	31539564	-	NM_014676	PUM1	596.668	836.078	5e-05	0.000150478	yes	11015	
chr1	152009511	152010511	-	NM_005620	S100A11	12.5997	6.30303	0.0261	0.0445395	yes	11020	
chr11	61158831	61159831	+	NM_001173991	TMEM216	3.80065	4.45919	0.50085	0.523827	no	11034	
chr6	31370370	31371370	+	NM_000247	MICA	0.0920125	0	1	1	no	11059	
chr1	201797287	201798287	+	NM_018085	IPO9	34.7916	19.006	5e-05	0.000150478	yes	11133	
chr17	73150775	73151775	-	NM_016185	HN1	35.0869	12.2816	5e-05	0.000150478	yes	11190	
chr17	48049129	48050129	+	NM_001934	DLX4	0	0	1	1	no	11199	
chr8	42127819	42128819	+	NM_001556	IKBKB	38.8852	10.7425	5e-05	0.000150478	yes	11202	
chr17	56084707	56085707	-	NM_006924	SRSF1	68.5957	10.7593	5e-05	0.000150478	yes	11223	
chr16	30193730	30194730	+	NM_007074	CORO1A	0.790794	0.863383	1	1	no	11395	
chr1	62901382	62902382	+	NM_003368	USP1	79.303	12.4706	5e-05	0.000150478	yes	11399	
chr11	82444906	82445906	-	NM_175885	FAM181B	0.219675	0.15882	1	1	no	11704	
chr11	67397408	67398408	-	NM_181843	NUDT8	3.21172	1.43382	0.09675	0.146653	no	1171	
chr19	18681613	18682613	+	NM_001033930	UBA52	38.3124	17.1375	5e-05	0.000150478	yes	11737	
chr1	33115958	33116958	+	NM_001135256	RBBP4	21.1233	9.1233	5e-05	0.000150478	yes	11756	
chr1	235324571	235325571	-	NM_015014	RBM34	144.767	50.5344	5e-05	0.000150478	yes	1176	
chr15	75181409	75182409	+	NM_002435	MPI	32.6184	17.7595	5e-05	0.000150478	yes	11845	
chr14	50319539	50320539	-	NM_004713	NEMF	39.8175	13.9181	5e-05	0.000150478	yes	11860	
chr3	9790627	9791627	+	NM_016819	OGG1	6.46588	6.64768	0.8806	0.888384	no	11867	
chr10	70586293	70587293	+	NM_001130161	STOX1	1.76026	4.78917	5e-05	0.000150478	yes	11882	
chr11	126151981	126152981	+	NM_148910	TIRAP	10.5072	6.76169	0.0045	0.00875819	yes	12016	
chr16	9184536	9185536	+	NM_014117	C16orf72	40.0851	9.06095	5e-05	0.000150478	yes	12141	
chr11	3819022	3820022	-	NM_139131	NUP98	64.3566	35.7886	5e-05	0.000150478	yes	12332	
chr1	145589435	145590435	-	NM_001012758	NUDT17	27.4801	15.4814	5e-05	0.000150478	yes	12379	
chr7	128695227	128696227	-	NM_012470	TNPO3	31.4944	19.0239	5e-05	0.000150478	yes	12530	
chr2	26986141	26987141	+	NM_017877	SLC35F6	19.2079	8.78346	5e-05	0.000150478	yes	12611	
chr2	110371783	110372783	-	NM_178584	SEPT10	8.36028	3.76476	5e-05	0.000150478	yes	12612	
chr8	82754521	82755521	-	NM_152837	SNX16	1.45699	0.63214	1	1	no	12697	
chr8	82754521	82755521	-	NM_152836	SNX16	1.45699	0.63214	1	1	no	12698	
chr11	129938715	129939715	+	NM_001142277	APLP2	32.2612	14.786	5e-05	0.000150478	yes	12703	
chr4	121993673	121994673	-	NM_024574	NDNF	0.136484	0.131676	1	1	no	12735	
chr1	31538564	31539564	-	NM_001020658	PUM1	596.668	836.078	5e-05	0.000150478	yes	12797	
chr17	37616738	37617738	+	NM_016507	CDK12	33.8184	14.5274	5e-05	0.000150478	yes	12853	
chr16	90014138	90015138	+	NM_017702	DEF8	21.6313	4.59842	5e-05	0.000150478	yes	12929	
chr12	123458353	123459353	+	NM_024623	OGFOD2	6.58501	1.54699	0.00355	0.00698878	yes	13007	
chr15	35261995	35262995	-	NM_014691	AQR	13.8263	8.239	5e-05	0.000150478	yes	13014	
chr15	74421619	74422619	-	NR_027073	LOC283731	11.0187	5.79828	5e-05	0.000150478	yes	13026	
chr19	16607003	16608003	-	NM_145046	CALR3	0.167279	0.161787	1	1	no	13039	
chr22	50924212	50925212	+	NM_017584	MIOX	0.147608	0.284815	1	1	no	13053	
chr7	27224026	27225026	+	NR_002795	HOXA11-AS	0.541265	1.10983	1	1	no	13216	
chr20	34679631	34680631	+	NM_001258330	EPB41L1	0.459837	0.226577	1	1	no	13243	
chr13	78270988	78271988	+	NM_001242868	SLAIN1	2.82853	1.06431	0.0013	0.00266666	yes	13249	
chr4	37891704	37892704	+	NM_015173	TBC1D1	1.86079	1.0134	1	1	no	13269	
chr11	71783348	71784348	-	NR_036123	MIR3165	0	0	1	1	no	13282	
chr11	3875932	3876932	+	NM_001277962	STIM1	11.2511	197.831	5e-05	0.000150478	yes	1333	
chr6	146285233	146286233	-	NM_001042683	SHPRH	27.9704	18.5121	5e-05	0.000150478	yes	13337	
chr17	1732272	1733272	+	NM_002945	RPA1	15.1062	3.90666	5e-05	0.000150478	yes	13342	
chr16	127168	128168	+	NM_001015052	MPG	3.3772	1.3354	0.03855	0.0633726	no	13369	
chr13	113622534	113623534	+	NM_001112732	MCF2L	0.935445	0.338089	1	1	no	13510	
chr11	17565963	17566963	-	NM_153676	USH1C	0.449557	0.187761	1	1	no	13560	
chr19	44079730	44080730	-	NM_006297	XRCC1	11.6514	3.5978	5e-05	0.000150478	yes	13566	
chr21	35444869	35445869	+	NM_006933	SLC5A3	7.65393	8.72204	0.46525	0.488751	no	13568	
chr9	137270256	137271256	+	NR_039816	MIR4669	1604.86	0	0.2104	0.260978	no	13584	
chr18	12307256	12308256	+	NM_032525	TUBB6	27.573	9.84021	5e-05	0.000150478	yes	13675	
chrX	20134756	20135756	-	NM_001168467	MAP7D2	0.396143	0.807639	1	1	no	13699	
chr1	244623672	244624672	+	NM_001130957	C1orf101	0.57748	0.216716	1	1	no	13715	
chr19	36004560	36005560	-	NM_001190348	DMKN	40.9546	13.5249	5e-05	0.000150478	yes	13821	
chr11	17565963	17566963	-	NM_005709	USH1C	0.449557	0.187761	1	1	no	13829	
chr11	110583451	110584451	-	NM_020809	ARHGAP20	1.03257	0.735389	1	1	no	13831	
chr11	535550	536550	-	NM_005343	HRAS	8.46719	3.81892	0.0036	0.00708352	yes	13942	
chr15	52042757	52043757	+	NM_001142885	TMOD2	2.23602	1.26884	1	1	no	14031	
chr5	79551898	79552898	-	NM_001174072	SERINC5	6.16945	5.49063	0.40445	0.428724	no	14066	
chr12	100592864	100593864	+	NM_022496	ACTR6	9.63448	1.66485	5e-05	0.000150478	yes	14189	
chr3	37034267	37035267	+	NM_001167619	MLH1	6.68102	9.64189	0.0226	0.0392409	yes	14202	
chr3	37034267	37035267	+	NM_001167618	MLH1	6.68102	9.64189	0.0226	0.0392409	yes	14203	
chr10	120788227	120789227	+	NM_199461	NANOS1	7.76318	15.0473	5e-05	0.000150478	yes	14225	
chr1	240775462	240776462	-	NM_022469	GREM2	0.137221	0.198636	1	1	no	14298	
chr14	93651249	93652249	-	NM_022151	MOAP1	6.25037	2.34175	5e-05	0.000150478	yes	14304	
chr20	58514443	58515443	+	NM_001190827	FAM217B	16.5713	8.29412	5e-05	0.000150478	yes	14326	
chr1	150602098	150603098	-	NM_207043	ENSA	77.9878	20.7341	5e-05	0.000150478	yes	14484	
chrX	149530544	149531544	+	NM_001177465	MAMLD1	0.716005	0.249998	1	1	no	145	
chr19	47617009	47618009	-	NM_015168	ZC3H4	34.3147	10.9768	5e-05	0.000150478	yes	14504	
chr4	84456469	84457469	+	NM_032717	AGPAT9	1.73749	0.903079	1	1	no	14508	
chr15	102519296	102520296	-	NR_034090	DDX11L9	0	0.136744	1	1	no	14554	
chr16	58548382	58549382	+	NM_024860	SETD6	14.9852	7.922	5e-05	0.000150478	yes	14583	
