NM_006746	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	10119
NM_002693	POLG	33.9977	12.2217	5e-05	0.000150478	yes	-21.776	14956
NM_004041	ARRB1	0.59874	0.4332	1	1	no	-0.16554	1566
NM_003204	NFE2L1	22.8366	8.34856	5e-05	0.000150478	yes	-14.48804	16250
NM_020251	ARRB1	0.59874	0.4332	1	1	no	-0.16554	22054
NM_001012643	MYPOP	3.02794	1.09535	0.0112	0.020852	yes	-1.93259	23041
NM_001128849	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	-38.954	23958
NM_001126131	POLG	33.9977	12.2217	5e-05	0.000150478	yes	-21.776	25148
NM_012451	SYNGR4	0	0.107985	1	1	no	0.107985	25166
NM_001128844	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	-38.954	255
NM_001040715	KIAA0895L	4.6861	1.26556	5e-05	0.000150478	yes	-3.42054	26567
NM_001244584	C7orf55-LUC7L2	89.4686	50.6175	5e-05	0.000150478	yes	-38.8511	32080
NM_032223	PCNXL3	13.5613	3.9731	5e-05	0.000150478	yes	-9.5882	32328
NM_001276479	LONP1	61.8808	15.6307	5e-05	0.000150478	yes	-46.2501	37712
NM_001304	CPD	10.0484	4.88022	5e-05	0.000150478	yes	-5.16818	3782
NM_001271043	NFIX	2.61593	1.95602	0.05095	0.0817629	no	-0.65991	39359
NM_001037540	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	40404
NM_001037536	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	40405
NM_001037535	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	-20.94479	40406
NM_197964	C7orf55	89.4686	50.6175	5e-05	0.000150478	yes	-38.8511	4099
NM_001284278	PITPNB	34.1205	14.7493	5e-05	0.000150478	yes	-19.3712	42549
NM_003214	TEAD3	6.80439	22.9424	5e-05	0.000150478	yes	16.13801	6001
NM_003072	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	-38.954	6541
