chr5	180649262	180650262	+	NM_201627	TRIM41	54.3719	10.9449	5e-05	0.000150478	yes	10013	
chr19	54605159	54606159	+	NM_004542	NDUFA3	51.9344	19.225	0.0008	0.00189962	yes	10020	
chr10	73155690	73156690	+	NM_001171932	CDH23	20.1505	17.1401	0.04605	0.0746018	no	10075	
chr12	123380712	123381712	-	NM_024667	VPS37B	7.15132	1.69044	5e-05	0.000150478	yes	10110	
chrX	17754568	17755568	+	NM_006746	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	10119	
chr1	243418708	243419708	-	NM_014812	CEP170	21.001	12.3723	5e-05	0.000150478	yes	1014	
chr7	99774365	99775365	+	NM_001282717	STAG3	0.90081	0.659959	1	1	no	10147	
chr10	27792102	27793102	+	NM_021252	RAB18	17.0938	2.34599	5e-05	0.000150478	yes	10155	
chr17	43209891	43210891	-	NM_133373	PLCD3	8.235	8.79493	0.58975	0.610546	no	10163	
chr10	103535759	103536759	-	NM_033165	FGF8	19.655	14.1816	0.00665	0.0127206	yes	10184	
chr10	103535759	103536759	-	NM_033164	FGF8	19.655	14.1816	0.00665	0.0127206	yes	10185	
chr10	103535759	103536759	-	NM_033163	FGF8	19.655	14.1816	0.00665	0.0127206	yes	10187	
chr3	197354752	197355752	-	NR_003266	LOC220729	6.36711	4.17797	0.02095	0.0366663	yes	10230	
chr20	35402230	35403230	-	NM_001145318	DSN1	9.69496	3.35564	5e-05	0.000150478	yes	10248	
chr1	156829670	156830670	+	NM_002529	NTRK1	0.384403	0.518198	1	1	no	10273	
chr6	117197375	117198375	+	NM_173560	RFX6	0	0.0265143	1	1	no	10289	
chr12	53442834	53443834	+	NM_170754	TENC1	1.6783	7.35932	5e-05	0.000150478	yes	10290	
chr9	34589735	34590735	-	NM_147164	CNTFR	0.950006	0.588256	1	1	no	10308	
chr12	123716843	123717843	+	NM_152269	C12orf65	33.6165	20.3169	5e-05	0.000150478	yes	10314	
chr17	7209317	7210317	+	NM_001143760	EIF5A	116.254	23.5831	5e-05	0.000150478	yes	10339	
chr20	37100448	37101448	+	NM_001282917	RALGAPB	17.7926	11.1301	5e-05	0.000150478	yes	10388	
chr1	115300671	115301671	-	NM_001242893	CSDE1	78.7229	37.9464	5e-05	0.000150478	yes	10440	
chr22	24114035	24115035	+	NM_005940	MMP11	0.0884788	0.0853618	1	1	no	10443	
chr17	36860872	36861872	+	NM_005937	MLLT6	28.6504	13.8157	5e-05	0.000150478	yes	10445	
chr14	23398794	23399794	-	NM_001039619	PRMT5	22.4008	5.82114	5e-05	0.000150478	yes	10490	
chr19	17621431	17622431	+	NM_012088	PGLS	7.67466	1.79792	0.0051	0.00987214	yes	10504	
chr19	10526448	10527448	+	NM_001243121	PDE4A	1.36686	1.34343	1	1	no	10531	
chr3	142682178	142683178	-	NM_198504	PAQR9	0.0957395	0.0460686	1	1	no	10532	
chr4	128650554	128651554	+	NM_031291	SLC25A31	0	0.819114	1	1	no	10566	
chr1	1630377	1631377	+	NR_002946	MMP23A	0	0	1	1	no	10672	
chr1	33230234	33231234	+	NM_001198973	KIAA1522	5.21279	7.20283	0.00145	0.00296216	yes	10689	
chr1	33230234	33231234	+	NM_001198972	KIAA1522	5.21279	7.20283	0.00145	0.00296216	yes	10690	
chr22	28315294	28316294	-	NM_012399	PITPNB	34.1205	14.7493	5e-05	0.000150478	yes	10728	
chr21	33651376	33652376	-	NM_018944	MIS18A	11.8428	6.54384	0.0001	0.000296499	yes	10733	
chr5	172570444	172571444	+	NM_013979	BNIP1	9.8114	1.74711	0.0003	0.000736379	yes	10742	
chr5	172570444	172571444	+	NM_013980	BNIP1	9.8114	1.74711	0.0003	0.000736379	yes	10743	
chr17	42218273	42219273	+	NM_024032	C17orf53	5.10448	2.0915	0.00015	0.00043974	yes	10775	
chr6	73330570	73331570	+	NM_019842	KCNQ5	10.9492	7.10117	0.0011	0.00226873	yes	10794	
chr5	61707572	61708572	+	NM_016338	IPO11	38.4381	21.9721	5e-05	0.000150478	yes	10798	
chr3	53080089	53081089	-	NM_016329	SFMBT1	43.1297	22.3093	5e-05	0.000150478	yes	10800	
chr1	29562027	29563027	+	NM_133178	PTPRU	20.6609	8.1397	5e-05	0.000150478	yes	10818	
chr22	20192441	20193441	-	NR_038460	LOC284865	14.2146	9.41537	0.00035	0.000856007	yes	10844	
chr12	57082192	57083192	-	NM_001282604	PTGES3	76.2575	25.7389	5e-05	0.000150478	yes	1086	
chr12	54390569	54391569	-	NR_047505	HOXC-AS2	0.606647	0.585276	1	1	no	10895	
chr9	4741799	4742799	-	NM_001199855	AK3	17.3503	6.86414	5e-05	0.000150478	yes	10916	
chr10	134209701	134210701	+	NM_001098637	PWWP2B	1.64377	0.208634	1	1	no	10933	
chr14	24837301	24838301	+	NM_001198966	NFATC4	0.182125	0.0560093	1	1	no	10940	
chrX	20135114	20136114	-	NM_152780	MAP7D2	0.396143	0.807639	1	1	no	10944	
chr16	4664927	4665927	-	NM_145253	UBALD1	13.5212	3.44444	5e-05	0.000150478	yes	10946	
chr16	66585465	66586465	+	NM_181641	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	11	
chr16	87984037	87985037	+	NM_001173539	BANP	12.446	1.83947	5e-05	0.000150478	yes	11004	
chrX	106448861	106449861	+	NM_001169154	PIH1D3	4.52486	2.54591	0.01875	0.0332643	yes	1101	
chr19	56164415	56165415	+	NM_007279	U2AF2	66.6794	22.1769	5e-05	0.000150478	yes	11011	
chr20	36148606	36149606	+	NM_181689	NNAT	7.15414	0.518353	0.0117	0.0217523	yes	11042	
chr16	90037987	90038987	+	NR_003227	AFG3L1P	42.9981	12.9182	5e-05	0.000150478	yes	11096	
chr11	61594504	61595504	+	NM_004265	FADS2	3.04579	6.04416	0.107	0.160829	no	11179	
chr12	57082192	57083192	-	NM_001282602	PTGES3	76.2575	25.7389	5e-05	0.000150478	yes	11204	
chr20	25566153	25567153	-	NM_025176	NINL	13.2256	9.75921	0.0221	0.0384093	yes	1122	
chr9	129885044	129886044	-	NM_012098	ANGPTL2	0.756538	0.234541	1	1	no	11257	
chr5	180631340	180632340	-	NM_203294	TRIM7	7.08132	3.07249	5e-05	0.000150478	yes	11299	
chr15	74421589	74422589	+	NM_001130138	ISLR2	1.79442	0.951832	1	1	no	11311	
chr17	77813213	77814213	-	NM_003655	CBX4	14.794	4.0576	5e-05	0.000150478	yes	11337	
chr1	26324648	26325648	-	NM_000437	PAFAH2	8.89257	4.05657	5e-05	0.000150478	yes	1136	
chr3	37034795	37035795	-	NM_014805	EPM2AIP1	0.125779	0.0970781	1	1	no	11387	
chr11	17756494	17757494	+	NM_004976	KCNC1	1.56808	1.77745	1	1	no	11408	
chr12	54070109	54071109	-	NM_005176	ATP5G2	44.3726	9.30853	5e-05	0.000150478	yes	11427	
chr14	23398794	23399794	-	NM_001282953	PRMT5	22.4008	5.82114	5e-05	0.000150478	yes	1144	
chr5	122423840	122424840	+	NM_001136239	PRDM6	4.61469	3.95541	0.36805	0.392161	no	11509	
chr3	150320065	150321065	+	NM_016275	SELT	4.82669	4.84838	0.96745	0.967706	no	11551	
chr14	105635161	105636161	-	NM_145159	JAG2	2.3272	0.525243	1	1	no	11605	
chr6	24666262	24667262	+	NM_001160094	ACOT13	5.038	6.39638	0.03995	0.06557	no	11659	
chr2	74781062	74782062	-	NM_032603	LOXL3	1.06069	0.571631	1	1	no	11720	
chr8	97247862	97248862	-	NM_001199975	UQCRB	7.29064	4.51449	5e-05	0.000150478	yes	11772	
chr17	21278698	21279698	+	NM_021012	KCNJ12	0.365166	0.2214	1	1	no	11798	
chr10	99185026	99186026	+	NM_002629	PGAM1	26.5047	10.1151	5e-05	0.000150478	yes	11832	
chr8	38326352	38327352	-	NM_001174063	FGFR1	34.2154	11.6619	5e-05	0.000150478	yes	11871	
chr19	5978320	5979320	-	NM_003624	RANBP3	34.1775	13.889	5e-05	0.000150478	yes	11884	
chr2	101617690	101618690	+	NM_000993	RPL31	226.454	155.651	5e-05	0.000150478	yes	11938	
chr1	156337979	156338979	+	NM_020407	RHBG	28.1634	17.6818	5e-05	0.000150478	yes	11943	
chr11	66360554	66361554	-	NM_018219	CCDC87	0.738477	0.0324651	1	1	no	11957	
chr10	38298577	38299577	+	NM_001278170	ZNF33A	23.8365	7.36845	5e-05	0.000150478	yes	1196	
chr8	145642279	145643279	-	NM_130849	SLC39A4	13.8735	3.78849	5e-05	0.000150478	yes	11981	
chrX	153191714	153192714	-	NM_001666	ARHGAP4	1.55747	7.21424	5e-05	0.000150478	yes	11996	
chr16	66585465	66586465	+	NM_181640	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	12	
chr1	235814054	235815054	-	NM_001098721	GNG4	19.3117	10.7286	5e-05	0.000150478	yes	12052	
chr5	170813707	170814707	+	NM_001037738	NPM1	425.766	182.844	5e-05	0.000150478	yes	12061	
chr17	7791168	7792168	+	NM_005852	CHD3	26.0502	7.33722	5e-05	0.000150478	yes	12075	
chr17	45400326	45401326	+	NM_001195192	EFCAB13	0.841086	1.05116	1	1	no	12159	
chr19	5622045	5623045	+	NM_002967	SAFB	87.1623	23.9086	5e-05	0.000150478	yes	12221	
chr13	113622952	113623952	-	NR_034002	MCF2L-AS1	0.191377	0	1	1	no	12239	
chr1	28285503	28286503	+	NM_018053	XKR8	4.11561	5.82518	0.2355	0.266551	no	12260	
chr22	30901698	30902698	-	NM_174977	SEC14L4	19.744	11.0595	5e-05	0.000150478	yes	12261	
chr16	56701977	56702977	-	NM_005950	MT1G	0.947393	0	1	1	no	12316	
chr3	37033840	37034840	+	NM_001258271	MLH1	6.68102	9.64189	0.0226	0.0392409	yes	12404	
chr16	1030807	1031807	+	NM_014587	SOX8	1.27945	0.246875	1	1	no	12433	
chr14	105779751	105780751	+	NM_015197	PACS2	15.3218	8.70919	5e-05	0.000150478	yes	12436	
chr16	67881361	67882361	-	NM_025082	CENPT	11.4348	1.14834	5e-05	0.000150478	yes	12442	
chr10	35104253	35105253	-	NM_001184785	PARD3	16.2158	10.537	0.0115	0.021391	yes	12470	
chr7	5821361	5822361	-	NM_207111	RNF216	46.0532	21.2569	5e-05	0.000150478	yes	12491	
chr10	38298577	38299577	+	NM_001278174	ZNF33A	23.8365	7.36845	5e-05	0.000150478	yes	12565	
chr3	53528075	53529075	+	NM_001128839	CACNA1D	0.390294	0.496346	1	1	no	126	
chr16	30995518	30996518	+	NM_025193	HSD3B7	4.50316	3.67812	0.2499	0.277833	no	12616	
chr1	109655584	109656584	+	NM_020775	KIAA1324	8.65159	5.02549	5e-05	0.000150478	yes	12623	
chr10	73155690	73156690	+	NM_001171930	CDH23	20.1505	17.1401	0.04605	0.0746018	no	12638	
chr7	11012498	11013498	+	NM_014660	PHF14	31.4283	18.3489	5e-05	0.000150478	yes	1265	
chr6	30613815	30614815	+	NM_145029	C6orf136	0	0	1	1	no	12685	
chr16	66585465	66586465	+	NM_016951	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	12693	
chr1	224517891	224518891	-	NM_206840	NVL	57.9086	26.9943	5e-05	0.000150478	yes	12699	
chr16	810072	811072	+	NM_013404	MSLN	0.286675	0.276572	1	1	no	12704	
