chr1	76540388	77042892	+	NM_001160011	ST6GALNAC3	0.963006	0.509096	1	1	no	48
chr6	16299342	16761721	-	NM_000332	ATXN1	1.40228	0.777919	1	1	no	160
chr20	40701391	41818557	-	NM_007050	PTPRT	0.0146054	0	1	1	no	393
chr1	31886659	31907527	+	NM_018565	SERINC2	1.60791	1.59453	1	1	no	766
chr3	93776765	93781831	-	NM_176815	DHFRL1	2.49451	3.49917	0.0097	0.0181862	yes	921
chr5	147861114	148034090	-	NM_000870	HTR4	0	0.20188	1	1	no	953
chr6	131571298	131604675	+	NM_138633	AKAP7	1.84984	1.29137	1	1	no	959
chrX	95939661	96724837	+	NM_007309	DIAPH2	18.9566	8.35337	5e-05	0.000150478	yes	1012
chr1	31886659	31907527	+	NM_001199039	SERINC2	1.60791	1.59453	1	1	no	1298
chr11	1012823	1036706	-	NM_005961	MUC6	1.23684	1.85519	1	1	no	1381
chr18	44057216	44236996	-	NM_144612	LOXHD1	0	0.053476	1	1	no	1601
chr2	133402336	133428481	-	NM_144586	LYPD1	0.0734171	0.0353274	1	1	no	1829
chr2	9545814	9563643	-	NM_004763	ITGB1BP1	16.6979	4.03112	5e-05	0.000150478	yes	2154
chr17	61994562	61996198	-	NM_000515	GH1	0	0	1	1	no	2288
chrX	54471886	54522599	-	NM_004463	FGD1	8.18299	4.09556	5e-05	0.000150478	yes	2518
chr1	236305831	236372209	+	NM_003272	GPR137B	14.2758	8.9895	5e-05	0.000150478	yes	2951
chr7	151832009	152133090	-	NM_170606	KMT2C	82.3482	38.9422	5e-05	0.000150478	yes	3096
chr5	147861114	148016624	-	NM_001040173	HTR4	0	0.20188	1	1	no	3516
chr20	62612430	62664453	+	NM_012469	PRPF6	11.8872	1.97731	0.0058	0.0111646	yes	3674
chr1	16888921	16940100	-	NM_017940	NBPF1	10.6653	4.80867	0.00165	0.00335672	yes	3912
chr3	85008132	86123579	+	NM_001167674	CADM2	0.444351	0.117316	1	1	no	4296
