chr16	66585465	66586465	+	NM_181641	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	11
chr16	66585465	66586465	+	NM_181640	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	12
chr19	11070597	11071597	+	NM_001128844	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	255
chr2	148777579	148778579	+	NM_018328	MBD5	1.09602	0.830782	1	1	no	505
chr1	32478294	32479294	+	NM_001271878	KHDRBS1	85.0345	22.1259	5e-05	0.000150478	yes	615
chr10	124638148	124639148	+	NR_027282	LOC399815	3.24321	1.42632	0.0074	0.0140869	yes	720
chr1	26324648	26325648	-	NM_000437	PAFAH2	8.89257	4.05657	5e-05	0.000150478	yes	1136
chr11	75062875	75063875	-	NM_004041	ARRB1	0.59874	0.4332	1	1	no	1566
chr11	627173	628173	-	NM_021920	SCT	4.69663	1.98169	0.21035	0.260978	no	1797
chr17	57969406	57970406	+	NM_001272044	RPS6KB1	32.1452	12.5252	5e-05	0.000150478	yes	1836
chr19	18717660	18718660	-	NM_004750	CRLF1	1.98834	4.14711	0.02835	0.0481598	yes	2158
chr17	57970306	57971306	-	NM_001193613	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	2258
chr17	57970306	57971306	-	NM_001193612	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	2259
chr17	57970306	57971306	-	NM_001193611	TUBD1	17.8378	9.20788	5e-05	0.000150478	yes	2260
chr11	61158831	61159831	+	NM_001173990	TMEM216	3.80065	4.45919	0.50085	0.523827	no	2313
chr1	204380944	204381944	-	NM_032833	PPP1R15B	41.1666	7.63462	5e-05	0.000150478	yes	2334
chr17	57969406	57970406	+	NM_003161	RPS6KB1	32.1452	12.5252	5e-05	0.000150478	yes	2408
chr19	54605994	54606994	-	NM_001282349	OSCAR	1.67993	1.41797	1	1	no	2450
chr11	63447921	63448921	+	NM_201430	RTN3	24.5038	9.74604	5e-05	0.000150478	yes	3095
chr5	169009637	169010637	+	NM_017785	SPDL1	17.7839	3.66073	5e-05	0.000150478	yes	3239
chr16	4474805	4475805	+	NM_001135110	DNAJA3	35.355	14.1395	5e-05	0.000150478	yes	3281
chr21	45552493	45553493	+	NM_004649	C21orf33	22.2865	8.90932	5e-05	0.000150478	yes	3323
chr17	28704941	28705941	+	NM_001304	CPD	10.0484	4.88022	5e-05	0.000150478	yes	3782
chr19	18793424	18794424	+	NM_015321	CRTC1	28.6724	6.44821	5e-05	0.000150478	yes	3841
chr3	52231098	52232098	+	NM_199166	ALAS1	7.96427	2.84975	5e-05	0.000150478	yes	3913
chr3	52231098	52232098	+	NM_000688	ALAS1	7.96427	2.84975	5e-05	0.000150478	yes	3964
chr7	139024877	139025877	+	NM_197964	C7orf55	89.4686	50.6175	5e-05	0.000150478	yes	4099
chr3	14166371	14167371	-	NM_001098502	CHCHD4	10.8428	1.02322	0.0003	0.000736379	yes	4225
chr11	63447921	63448921	+	NM_201429	RTN3	24.5038	9.74604	5e-05	0.000150478	yes	4458
chr19	19143386	19144386	+	NM_001199196	ARMC6	46.4735	14.5369	5e-05	0.000150478	yes	4607
chr22	45559551	45560551	+	NM_153645	NUP50	11.4974	4.32363	5e-05	0.000150478	yes	4648
chr20	30539883	30540883	-	NM_030815	PDRG1	7.78443	1.87736	0.0008	0.00189962	yes	4778
chr16	4474805	4475805	+	NM_005147	DNAJA3	35.355	14.1395	5e-05	0.000150478	yes	4826
chr7	6746566	6747566	-	NM_006956	ZNF12	21.9572	2.55472	5e-05	0.000150478	yes	5059
chr19	5719687	5720687	+	NM_152784	CATSPERD	0.528651	9.62895	0.0001	0.000296499	yes	5140
chr6	109804440	109805440	-	NM_001164313	ZBTB24	24.6742	6.9102	5e-05	0.000150478	yes	5193
chr2	190525124	190526124	+	NM_019048	ASNSD1	18.9732	4.90189	5e-05	0.000150478	yes	5231
chr5	179050711	179051711	-	NM_001257293	HNRNPH1	221.189	71.8603	5e-05	0.000150478	yes	5402
chr17	8648154	8649154	-	NM_144681	CCDC42	0	0	1	1	no	5811
chr6	35464861	35465861	-	NM_003214	TEAD3	6.80439	22.9424	5e-05	0.000150478	yes	6001
chr16	66585465	66586465	+	NM_001204099	CKLF-CMTM1	13.4423	7.14886	0.0041	0.00802372	yes	6242
chr1	235292256	235293256	-	NM_014765	TOMM20	144.767	50.5344	5e-05	0.000150478	yes	6515
chr19	11070597	11071597	+	NM_003072	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	6541
chr10	124639157	124640157	-	NM_001204364	FAM24B	2.75292	1.99528	1	1	no	6621
chr1	167189065	167190065	+	NM_001198786	POU2F1	16.7075	11.5019	5e-05	0.000150478	yes	6898
chr1	16302627	16303627	-	NM_003443	ZBTB17	16.2587	11.9513	0.0046	0.00894788	yes	7382
chr2	148778329	148779329	-	NM_002552	ORC4	127.715	103.447	5e-05	0.000150478	yes	7548
chr3	135914688	135915688	-	NM_018133	MSL2	12.4057	4.60042	5e-05	0.000150478	yes	8247
chr2	115918512	115919512	+	NM_001178034	DPP10	0	0	1	1	no	8395
chr1	32478294	32479294	+	NM_006559	KHDRBS1	85.0345	22.1259	5e-05	0.000150478	yes	8490
chr9	140513308	140514308	-	NM_032937	C9orf37	13.0815	2.15741	5e-05	0.000150478	yes	8733
chr8	82754521	82755521	-	NM_022133	SNX16	1.45699	0.63214	1	1	no	8738
chr1	91965403	91966403	+	NM_001134419	CDC7	60.8913	11.8856	5e-05	0.000150478	yes	9258
chr2	264097	265097	-	NM_015677	SH3YL1	1.28745	1.0635	1	1	no	9277
chr3	50653561	50654561	+	NM_004635	MAPKAPK3	7.09606	1.49528	5e-05	0.000150478	yes	9350
chr19	18793424	18794424	+	NM_001098482	CRTC1	28.6724	6.44821	5e-05	0.000150478	yes	9731
chr19	54605159	54606159	+	NM_004542	NDUFA3	51.9344	19.225	0.0008	0.00189962	yes	10020
chrX	17754568	17755568	+	NM_006746	SCML1	27.7996	6.85481	5e-05	0.000150478	yes	10119
chr8	145653946	145654946	-	NM_183057	VPS28	9.76632	3.3075	0.0001	0.000296499	yes	10426
chr22	28315294	28316294	-	NM_012399	PITPNB	34.1205	14.7493	5e-05	0.000150478	yes	10728
chr19	50637121	50638121	-	NR_024230	SNAR-B2	0	0	1	1	no	10819
chr19	56164415	56165415	+	NM_007279	U2AF2	66.6794	22.1769	5e-05	0.000150478	yes	11011
chr11	61158831	61159831	+	NM_001173991	TMEM216	3.80065	4.45919	0.50085	0.523827	no	11034
chr3	150320065	150321065	+	NM_016275	SELT	4.82669	4.84838	0.96745	0.967706	no	11551
chr16	66585465	66586465	+	NM_016951	CKLF	13.4423	7.14886	0.0041	0.00802372	yes	12693
chr8	82754521	82755521	-	NM_152837	SNX16	1.45699	0.63214	1	1	no	12697
chr8	82754521	82755521	-	NM_152836	SNX16	1.45699	0.63214	1	1	no	12698
chr16	2254177	2255177	+	NM_001199173	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	12720
chr1	228291022	228292022	-	NM_024319	C1orf35	22.1173	9.30732	5e-05	0.000150478	yes	12858
chr8	86726072	86727072	+	NR_003594	REXO1L2P	0	0	1	1	no	13022
chr1	231473578	231474578	-	NM_175876	EXOC8	27.4966	3.50996	5e-05	0.000150478	yes	13033
chr4	6674820	6675820	+	NR_015433	LOC93622	23.4959	3.29814	5e-05	0.000150478	yes	13098
chr1	16302627	16303627	-	NM_001242884	ZBTB17	16.2587	11.9513	0.0046	0.00894788	yes	13193
chr17	27169841	27170841	-	NM_001077498	FAM222B	21.7648	11.3975	0.00045	0.00109034	yes	13466
chr10	134144740	134145740	+	NM_001143757	LRRC27	8.64755	5.06891	5e-05	0.000150478	yes	13760
chr3	14165439	14166439	+	NM_024334	TMEM43	18.1392	8.07852	5e-05	0.000150478	yes	13815
chr12	120554643	120555643	-	NM_001167606	RAB35	19.7337	9.46003	5e-05	0.000150478	yes	14052
chr1	231472681	231473681	+	NM_032018	SPRTN	11.6202	4.87767	5e-05	0.000150478	yes	14102
chr19	13055627	13056627	+	NM_001270363	RAD23A	35.0536	9.12428	5e-05	0.000150478	yes	14183
chr19	13055627	13056627	+	NM_001270362	RAD23A	35.0536	9.12428	5e-05	0.000150478	yes	14184
chr19	54605994	54606994	-	NM_130771	OSCAR	1.67993	1.41797	1	1	no	14435
chr3	14166371	14167371	-	NM_144636	CHCHD4	10.8428	1.02322	0.0003	0.000736379	yes	14608
chr15	89878026	89879026	-	NM_002693	POLG	33.9977	12.2217	5e-05	0.000150478	yes	14956
chr2	136875725	136876725	-	NM_003467	CXCR4	0	0.298461	1	1	no	15155
chr2	115918920	115919920	-	NR_036580	DPP10-AS1	0	0	1	1	no	15679
chr16	2254177	2255177	+	NM_001199175	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	16148
chr19	40324841	40325841	-	NM_006484	DYRK1B	86.2893	28.5114	5e-05	0.000150478	yes	16160
chr11	63447921	63448921	+	NM_201428	RTN3	24.5038	9.74604	5e-05	0.000150478	yes	16232
chr17	46124685	46125685	+	NM_003204	NFE2L1	22.8366	8.34856	5e-05	0.000150478	yes	16250
chr17	8648154	8649154	-	NM_001158261	CCDC42	0	0	1	1	no	16596
chr16	69788871	69789871	-	NM_014062	NOB1	17.76	4.20892	5e-05	0.000150478	yes	16884
chr19	56153985	56154985	+	NM_016535	ZNF581	7.30136	2.40532	0.001	0.00216917	yes	16964
chr6	135376036	135377036	-	NM_001145158	HBS1L	284.62	292.678	0.8719	0.879758	no	17043
chr4	40194268	40195268	+	NM_001278369	RHOH	0.719191	0.89323	1	1	no	17123
chr19	54605994	54606994	-	NM_206818	OSCAR	1.67993	1.41797	1	1	no	17454
chr2	263868	264868	+	NM_007099	ACP1	26.8237	4.66453	5e-05	0.000150478	yes	17666
chr16	29801288	29802288	+	NM_001256270	KIF22	45.378	11.9792	5e-05	0.000150478	yes	17835
chr16	29801033	29802033	+	NM_001256269	KIF22	45.378	11.9792	5e-05	0.000150478	yes	17836
chr7	139024104	139025104	+	NM_001244585	LUC7L2	89.4686	50.6175	5e-05	0.000150478	yes	18172
chr19	5720269	5721269	-	NM_004793	LONP1	61.8808	15.6307	5e-05	0.000150478	yes	18195
chr19	19143386	19144386	+	NM_033415	ARMC6	46.4735	14.5369	5e-05	0.000150478	yes	18370
chr7	44621827	44622827	-	NM_182547	TMED4	16.6282	3.79441	5e-05	0.000150478	yes	18406
chr12	120554643	120555643	-	NM_006861	RAB35	19.7337	9.46003	5e-05	0.000150478	yes	18782
chr10	27389427	27390427	-	NM_014915	ANKRD26	12.8686	13.7628	0.4712	0.494471	no	18786
chr16	2254731	2255731	+	NM_001199174	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	18980
chr21	34696213	34697213	+	NM_000629	IFNAR1	6.61156	3.94936	5e-05	0.000150478	yes	19017
chr22	45559662	45560662	-	NR_038956	LOC100506714	4.19068	1.78085	0.0179	0.0319149	yes	19274
chr16	60554	61554	+	NR_045117	DDX11L10	0	0.242827	1	1	no	19294
chr12	54673487	54674487	+	NM_002136	HNRNPA1	361.213	103.458	5e-05	0.000150478	yes	19719
chr22	24646588	24647588	+	NR_003714	POM121L9P	0.181276	0.0874886	1	1	no	20104
chr1	227923112	227924112	-	NM_001161465	JMJD4	16.7957	3.36742	5e-05	0.000150478	yes	20310
chr16	66585465	66586465	+	NM_001202509	CKLF-CMTM1	13.4423	7.14886	0.0041	0.00802372	yes	20397
chr2	33824362	33825362	-	NM_015475	FAM98A	17.1739	5.01426	5e-05	0.000150478	yes	20455
chr1	91965664	91966664	+	NM_001134420	CDC7	60.8913	11.8856	5e-05	0.000150478	yes	20519
chr19	5689345	5690345	+	NM_015414	RPL36	336.462	171.393	5e-05	0.000150478	yes	20590
chr2	148778316	148779316	-	NM_001190879	ORC4	127.715	103.447	5e-05	0.000150478	yes	20871
