NM_015174	ZFR2	0.999349	0.346804	1	1	no	-0.652545
NR_024230	SNAR-B2	0	0	1	1	no	0
NM_001012664	SLC3A2	53.3119	11.9629	5e-05	0.000150478	yes	-41.349
NM_003495	HIST1H4I	24.4958	1.30632	5e-05	0.000150478	yes	-23.18948
NM_003021	SGTA	48.2024	8.91765	5e-05	0.000150478	yes	-39.28475
NM_001270440	RTBDN	8.63962	5.96207	0.02255	0.0391567	yes	-2.67755
NM_019558	HOXD8	1.12309	2.545	1	1	no	1.42191
NM_001199746	HOXD8	1.12309	2.545	1	1	no	1.42191
NM_001243079	PLK5	3.02575	0.57018	0.0016	0.00325814	yes	-2.45557
NM_003546	HIST1H4L	0	1.09422	1	1	no	1.09422
NM_003541	HIST1H4K	0	0	1	1	no	0
NR_103539	IBA57-AS1	6.83579	2.57236	0.00075	0.00178571	yes	-4.26343
NM_001278553	GRIN2C	1.01748	1.92061	1	1	no	0.90313
NR_103540	IBA57-AS1	6.83579	2.57236	0.00075	0.00178571	yes	-4.26343
NM_030649	ACAP3	5.22198	1.55629	5e-05	0.000150478	yes	-3.66569
NM_020211	RGMA	3.35477	4.18073	0.1569	0.210356	no	0.82596
NM_014712	SETD1A	22.6448	8.44673	5e-05	0.000150478	yes	-14.19807
NM_001164716	PYGM	1.32502	19.2617	5e-05	0.000150478	yes	17.93668
NM_003535	HIST1H3J	53.801	3.52366	0.002	0.00403643	yes	-50.27734
NM_003532	HIST1H3E	4.93779	0.34112	0.2205	0.260978	no	-4.59667
NM_004324	BAX	23.2015	9.39051	5e-05	0.000150478	yes	-13.81099
NM_014649	SAFB2	91.9793	41.6717	5e-05	0.000150478	yes	-50.3076
NR_039713	MIR4492	0	0	1	1	no	0
NR_039746	MIR4521	0	1039.87	1	1	no	1039.87
NM_032304	HAGHL	3.01219	1.22361	1	1	no	-1.78858
NM_021948	BCAN	0.055726	0.0598127	1	1	no	0.00408670000000001
NM_004937	CTNS	8.54502	4.30914	5e-05	0.000150478	yes	-4.23588
NR_039894	MIR4740	1404.8	0	0.2032	0.260978	no	-1404.8
NR_039892	MIR4738	0	0	1	1	no	0
NR_039901	MIR4746	1195.39	0	0.1487	0.200098	no	-1195.39
NR_039890	MIR4737	1113.29	537.033	0.41275	0.43669	no	-576.257
NR_029898	MIR339	0	0	1	1	no	0
NM_000955	PTGER1	0.598192	1.22656	1	1	no	0.628368
NM_000520	HEXA	25.4617	6.95698	5e-05	0.000150478	yes	-18.50472
NM_014272	ADAMTS7	10.4423	1.54507	5e-05	0.000150478	yes	-8.89723
NR_026770	FAM215A	10.427	2.74354	0.00425	0.00830159	yes	-7.68346
NM_174919	ARHGAP27	0	0.07466	1	1	no	0.07466
NM_001199747	HOXD8	1.12309	2.545	1	1	no	1.42191
NM_018669	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	-28.90581
NR_003051	RMRP	1481.33	731.496	5e-05	0.000150478	yes	-749.834
NM_001166425	GNAI2	7.90892	4.12616	0.00015	0.00043974	yes	-3.78276
NM_002394	SLC3A2	53.3119	11.9629	5e-05	0.000150478	yes	-41.349
NM_001961	EEF2	348.632	69.8937	0.1148	0.165382	no	-278.7383
NR_024221	SNAR-C3	0	0	1	1	no	0
NM_022124	CDH23	20.1505	17.1401	0.04605	0.0746018	no	-3.0104
NM_001260474	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	-28.90581
NR_036154	MIR3187	655.258	316.584	0.54385	0.565598	no	-338.674
NM_001194991	MEPCE	16.2345	8.78241	5e-05	0.000150478	yes	-7.45209
NM_001194990	MEPCE	16.2345	8.78241	5e-05	0.000150478	yes	-7.45209
NM_001031737	CCDC78	2.97513	1.12379	0.0194	0.0342954	yes	-1.85134
NM_017575	SMG6	20.0448	11.1025	5e-05	0.000150478	yes	-8.9423
NR_023344	RNU6ATAC	77.1146	37.199	0.4977	0.520636	no	-39.9156
NM_001260477	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	-28.90581
NM_001252377	NT5C	12.6092	4.36501	0.00025	0.000617377	yes	-8.24419
NR_026752	CROCCP2	24.9564	7.06716	5e-05	0.000150478	yes	-17.88924
NR_039677	MIR4467	0	0	1	1	no	0
NR_030646	MIR1225	0	0	1	1	no	0
NM_138764	BAX	23.2015	9.39051	5e-05	0.000150478	yes	-13.81099
NM_138763	BAX	23.2015	9.39051	5e-05	0.000150478	yes	-13.81099
NM_138761	BAX	23.2015	9.39051	5e-05	0.000150478	yes	-13.81099
NM_006014	LAGE3	5.13017	3.18208	0.1153	0.165382	no	-1.94809
NR_029692	MIR9-3	0	0	1	1	no	0
NM_004146	NDUFB7	27.0705	7.91014	0.0001	0.000296499	yes	-19.16036
