chr6	38136226	38563843	-	NM_001172418	BTBD9	2.34346	2.69106	0.21345	0.260978	no	10074	
chr7	4945619	4998844	-	NM_001270375	MMD2	16.494	9.83422	0.00075	0.00178571	yes	10086	
chr20	46130600	46285621	+	NM_006534	NCOA3	14.8456	4.8651	5e-05	0.000150478	yes	1011	
chr11	76839309	76926286	+	NM_000260	MYO7A	0.0509958	0.0455835	1	1	no	1026	
chr6	118812594	118973020	-	NM_206921	CEP85L	29.4433	12.8654	5e-05	0.000150478	yes	10302	
chr1	235330209	235490802	-	NM_001206794	ARID4B	54.7655	26.69	5e-05	0.000150478	yes	10303	
chr4	54326436	54424436	-	NM_032622	LNX1	0.689597	4.26838	0.0013	0.00266666	yes	10389	
chr1	8412463	8877699	-	NM_012102	RERE	37.6252	16.5019	5e-05	0.000150478	yes	10485	
chr1	235330209	235491532	-	NM_016374	ARID4B	54.7655	26.69	5e-05	0.000150478	yes	10503	
chr16	87741417	87799598	-	NM_001184856	KLHDC4	59.3305	10.4494	5e-05	0.000150478	yes	10545	
chr16	87741417	87799598	-	NM_001184854	KLHDC4	59.3305	10.4494	5e-05	0.000150478	yes	10546	
chr1	91726322	91870426	-	NM_001017975	HFM1	0.500533	0.315788	1	1	no	10572	
chr20	31030861	31172875	-	NM_001256798	C20orf112	3.22799	5.48395	0.0005	0.00120678	yes	10613	
chr12	2162415	2807115	+	NM_001129844	CACNA1C	0.20595	0.104963	1	1	no	10634	
chr3	141043054	141168632	+	NM_001080412	ZBTB38	0.53399	0.311227	1	1	no	10908	
chr7	74071990	74175022	+	NM_001163636	GTF2I	57.5571	18.271	5e-05	0.000150478	yes	10938	
chr10	83637442	84746935	+	NM_001165973	NRG3	0	0	1	1	no	10999	
chr10	83635069	84746935	+	NM_001165972	NRG3	0	0	1	1	no	11000	
chr10	13203553	13253104	+	NM_182751	MCM10	63.1519	20.583	5e-05	0.000150478	yes	11006	
chrX	84258897	84348323	+	NM_198450	APOOL	6.65364	3.57512	5e-05	0.000150478	yes	11057	
chr2	220299699	220358354	+	NM_005876	SPEG	0.217856	0.13017	1	1	no	11123	
chr9	101705994	101833074	+	NM_001855	COL15A1	0	0.0168672	1	1	no	11200	
chr18	45553638	45663680	-	NM_001039360	ZBTB7C	0.229394	0.110712	1	1	no	11237	
chr10	111624523	111683311	-	NM_020383	XPNPEP1	37.3404	17.0692	5e-05	0.000150478	yes	11285	
chr3	11034419	11080935	+	NM_003042	SLC6A1	0.254547	0.0819617	1	1	no	11397	
chr10	13203553	13253104	+	NM_018518	MCM10	63.1519	20.583	5e-05	0.000150478	yes	1143	
