chr2	74687183	74688183	-	NM_006302	MOGS	23.2919	19.2459	0.2796	0.303676	no	30
chr7	156796546	156797546	-	NM_005515	MNX1	1.84969	1.47275	1	1	no	86
chr19	36604613	36605613	+	NM_001270948	OVOL3	4.448	1.96729	0.0888	0.135849	no	104
chr7	150777171	150778171	-	NM_001136044	TMUB1	25.0044	3.4003	5e-05	0.000150478	yes	176
chr16	30015834	30016834	-	NM_001282068	DOC2A	1.36932	5.86147	5e-05	0.000150478	yes	218
chr17	37822807	37823807	+	NM_003673	TCAP	0.479575	1.61881	1	1	no	235
chr11	62656355	62657355	+	NM_002394	SLC3A2	53.3119	11.9629	5e-05	0.000150478	yes	265
chr14	74177485	74178485	-	NM_006029	PNMA1	13.1333	2.6998	5e-05	0.000150478	yes	289
chrX	153705107	153706107	-	NM_006014	LAGE3	5.13017	3.18208	0.1153	0.165382	no	334
chr11	72464773	72465773	-	NM_006645	STARD10	0.204037	0.83624	1	1	no	335
chr7	72489259	72490259	-	NR_003664	SPDYE8P	0.0679109	0	1	1	no	478
chr7	74946587	74947587	+	NR_003664	SPDYE8P	0.0679109	0	1	1	no	479
chr22	20098388	20099388	-	NM_182984	TRMT2A	11.804	3.50464	5e-05	0.000150478	yes	553
chr16	30124425	30125425	-	NM_001109891	MAPK3	2.64789	0.740961	0.0089	0.0167744	yes	607
chr16	87638254	87639254	+	NM_001271605	JPH3	4.75059	1.01672	5e-05	0.000150478	yes	617
chr16	87638254	87639254	+	NM_001271604	JPH3	4.75059	1.01672	5e-05	0.000150478	yes	618
chr19	50392007	50393007	+	NM_024682	TBC1D17	1.88705	0.721455	1	1	no	622
chr5	176525126	176526126	+	NM_022963	FGFR4	7.19248	6.79508	0.6673	0.68634	no	623
chr10	134261825	134262825	+	NM_173541	C10orf91	0	0	1	1	no	735
chr5	176828138	176829138	-	NM_000505	F12	0.295616	0.0950672	1	1	no	833
chr22	20098388	20099388	-	NM_001257994	TRMT2A	11.804	3.50464	5e-05	0.000150478	yes	891
chr1	111863188	111864188	+	NM_021797	CHIA	0	0.262356	1	1	no	902
chr16	28389902	28390902	-	NM_001199142	EIF3C	0	0	1	1	no	954
chr2	98356323	98357323	+	NM_001079	ZAP70	0.292838	1.9429	1	1	no	1058
chr19	13214713	13215713	-	NM_001142554	TRMT1	44.4932	9.1162	5e-05	0.000150478	yes	1100
chr3	48598150	48599150	-	NM_033199	UCN2	0.85246	0.616992	1	1	no	1107
chr7	128853385	128854385	+	NM_005631	SMO	5.13561	1.29987	5e-05	0.000150478	yes	1204
chr17	4870286	4871286	-	NM_001171168	CAMTA2	12.4674	4.2343	5e-05	0.000150478	yes	1264
chr19	2753711	2754711	-	NM_003021	SGTA	48.2024	8.91765	5e-05	0.000150478	yes	1270
chr16	1399442	1400442	+	NM_001199099	BAIAP3	2.73631	1.30183	0.0003	0.000736379	yes	1279
chr2	176997423	176998423	+	NM_019558	HOXD8	1.12309	2.545	1	1	no	1430
chr19	4038067	4039067	+	NM_015897	PIAS4	21.6077	8.50086	5e-05	0.000150478	yes	1438
chr1	155035252	155036252	+	NM_207191	ADAM15	11.0862	3.2284	5e-05	0.000150478	yes	1466
